Track Name,Artist,Spotify URL,Listeners,Play Count,Album,Tags,Album Cover
Sultans Of Swing,Dire Straits,https://open.spotify.com/track/37Tmv4NnfQeb0ZgUC4fOJj,1648419,14845727,Dire Straits,"classic rock, rock, dire straits, 80s, guitar",https://i.scdn.co/image/ab67616d0000b273b49d49cc95564aede7998bb8
Every Rose Has Its Thorn - 2003 Remaster,Poison,https://open.spotify.com/track/43GS3mtezoIFiuIZCLLiDY,53942,179862,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273b4e4e7ee52c6fc8be77d8a33
Yesterday,Faith and Freedom,https://open.spotify.com/track/6sUBwlzz4kIHMhIvcPtDFx,14,18,Yesterday,,https://i.scdn.co/image/ab67616d0000b2737346d50e2fc4e52d8330560c
Path of a Warrior,Fearless Motivation,https://open.spotify.com/track/3aHZczspmsyk4D9zMDsk6c,63,685,Path of a Warrior,,https://i.scdn.co/image/ab67616d0000b273df47039ce671a5b8d01a7c1c
Summer Of '69,Bryan Adams,https://open.spotify.com/track/0GONea6G2XdnHWjNZd6zt3,1140642,7261459,So Far So Good,"rock, 80s, classic rock, bryan adams, Canadian",https://i.scdn.co/image/ab67616d0000b273cf1fee2a55e98e22bf358512
Flames,Fearless Motivation,https://open.spotify.com/track/70PFTV2zaFd9jgYmNOvM1c,8,8,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273ab5cc27b7572eec2dd3670f4
Baba O'Riley,The Who,https://open.spotify.com/track/3qiyyUfYe7CRYLucrPmulD,1318780,8589771,Greatest Hits,"classic rock, rock, 70s, the who, british",https://i.scdn.co/image/ab67616d0000b273fe24dcd263c08c6dd84b6e8c
(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,https://open.spotify.com/track/2PzU4IB8Dr6mxV3lHuaG34,1005653,5214817,Out of Our Heads,"classic rock, rock, 60s, the rolling stones, british",https://i.scdn.co/image/ab67616d0000b27305c5be85b64eaff732f7cb0b
Back In Black,AC/DC,https://open.spotify.com/track/08mG3Y1vljYA6bvDt4Wqkj,1863772,14016094,Back in Black,"hard rock, rock, classic rock, ACDC, heavy metal",https://i.scdn.co/image/ab67616d0000b2730b51f8d91f3a21e8426361ae
I Only Sleep in My Bed,Fearless Motivation,https://open.spotify.com/track/5p0mYjGDe3tbxZGkRrDUoj,286,1018,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2731f6711ce249f9ef3a4deda06
We're Not Gonna Take It,Twisted Sister,https://open.spotify.com/track/1hlveB9M6ijHZRbzZ2teyh,667791,3555577,Big Hits and Nasty Cuts: The Best of Twisted Sister,"hard rock, 80s, rock, heavy metal, classic rock",https://i.scdn.co/image/ab67616d0000b2733469ef94acfa666fde83dec5
Human,The Killers,https://open.spotify.com/track/5mhUPDWQH3s544WCsa0r9w,1227944,11099191,Day & Age,"indie rock, The Killers, indie, rock, pop",https://i.scdn.co/image/ab67616d0000b27357b3152745836dc81846f96e
Jump - 2015 Remaster,Van Halen,https://open.spotify.com/track/7N3PAbqfTjSEU1edb2tY8j,501344,2814896,1984 (Remaster),"hard rock, pop, rock, 80s, pop rock",https://i.scdn.co/image/ab67616d0000b273b414c63fb435b622238c15ed
Jeremy,Pearl Jam,https://open.spotify.com/track/62nQ8UZVqR2RMvkJHkcO2o,1138734,8102050,Ten,"Grunge, rock, 90s, alternative rock, alternative",https://i.scdn.co/image/ab67616d0000b273d400d27cba05bb0545533864
Heroes,Fearless Motivation,https://open.spotify.com/track/7gZihZdXEE5HMiXgWmKg47,64,162,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273ba87954d547b79c8e7c35ef5
Fight For Your Right,Beastie Boys,https://open.spotify.com/track/5NLuC70kZQv8q34QyQa1DP,720766,3470735,Greatest Hits of the 80s,"Hip-Hop, 80s, rock, rap, alternative",https://i.scdn.co/image/ab67616d0000b273a7ea08ab3914c5fb2084a8ac
Numb,Linkin Park,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,2409957,25326476,Meteora,"rock, Nu Metal, Linkin Park, alternative rock, alternative",https://i.scdn.co/image/ab67616d0000b2735f1f51d14e8bea89484ecd1b
Don't Look Back In Anger,Oasis,https://open.spotify.com/track/7H0jlAh4VoUtdeBUurXae9,1374621,10885657,Stop the Clocks,"britpop, rock, 90s, british, oasis",https://i.scdn.co/image/ab67616d0000b27300a678b26ee5918f13202a68
Lightning Crashes,Live,https://open.spotify.com/track/48iWbsOaBUAGzMdoSmqyg1,482357,2550711,Throwing Copper,"rock, 90s, alternative rock, alternative, live",https://i.scdn.co/image/ab67616d0000b27323d8d82a798baa960fdb5070
"Girls, Girls, Girls",Mötley Crüe,https://open.spotify.com/track/5xLyTbCFONUGUuG0LtUxjn,497152,2967632,"Girls, Girls, Girls","hard rock, 80s, hair metal, rock, heavy metal",https://i.scdn.co/image/ab67616d0000b273a226e31b10f88c83e00e828a
American Idiot,Green Day,https://open.spotify.com/track/6nTiIhLmQ3FWhvrGafw2zj,1983269,16649912,American Idiot,"punk rock, rock, punk, green day, alternative",https://i.scdn.co/image/ab67616d0000b27308a1b1e0674086d3f1995e1b
I Am Unbreakable,Fearless Motivation,https://open.spotify.com/track/3R3KuO2Wst4e3Q7VUSQ7FR,272,732,I Am Unbreakable - Single,,https://i.scdn.co/image/ab67616d0000b2731f6711ce249f9ef3a4deda06
Last Resort,Papa Roach,https://open.spotify.com/track/5W8YXBz9MTIDyrpYaCg2Ky,1480760,11948528,Infest,"rock, Nu Metal, alternative, Papa Roach, metal",https://i.scdn.co/image/ab67616d0000b273985bf5ede2fe4a048ee85f28
Black Hole Sun,Soundgarden,https://open.spotify.com/track/2EoOZnxNgtmZaD8uUmz2nD,1828563,16050973,Superunknown,"Grunge, rock, 90s, alternative rock, alternative",https://i.scdn.co/image/ab67616d0000b273ae6d8e36136353d550b2587d
Californication,Red Hot Chili Peppers,https://open.spotify.com/track/48UPSzbZjgc449aqz8bxox,2530698,21689806,Californication,"rock, alternative rock, alternative, Red Hot Chili Peppers, funk",https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595
We Will Rock You - Remastered 2011,Queen,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn,649480,3049471,News of the World (2011 Remaster),"rock, classic rock, hard rock, glam rock, pop",https://i.scdn.co/image/ab67616d0000b2731f7077ae1018b5fbab08dfa8
Highway to Hell,AC/DC,https://open.spotify.com/track/2zYzyRzz6pRmhPzyfMEC8s,1870589,14524127,Highway to Hell,"hard rock, rock, classic rock, ACDC, heavy metal",https://i.scdn.co/image/ab67616d0000b27351c02a77d09dfcd53c8676d0
The Reason,Hoobastank,https://open.spotify.com/track/1lHtE5JDCas1EwXhQIMOIj,1576077,11527566,Is This The Day?,"rock, alternative rock, alternative, hoobastank, pop",https://i.scdn.co/image/ab67616d0000b273bb67a149bcd737ff3b5d4f1f
Welcome To The Jungle,Guns N' Roses,https://open.spotify.com/track/0bVtevEgtDIeRjCJbK3Lmv,1903000,13831276,Appetite for Destruction,"hard rock, rock, 80s, classic rock, Guns N Roses",https://i.scdn.co/image/ab67616d0000b27368384dd85fd5e95831252f60
Remember Why You Started,Fearless Motivation,https://open.spotify.com/track/2siqSsVoviIIkwb9D4A9wj,6490,27475,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2734240435166faaed626028f53
Can't Stop,Red Hot Chili Peppers,https://open.spotify.com/track/3ZOEytgrvLwQaqXreDs2Jx,2024706,19088519,By the Way,"rock, alternative rock, funk, alternative, Red Hot Chili Peppers",https://i.scdn.co/image/ab67616d0000b273de1af2785a83cc660155a0c4
Smoke On The Water - Remastered 2012,Deep Purple,https://open.spotify.com/track/5MMnwYs0hIxkENRsbkWJ2G,280776,1534086,Unknown Album,"hard rock, classic rock, heavy metal, rock, 70s",https://i.scdn.co/image/ab67616d0000b273a729c9c3dec04b99d889c66f
What's Up?,4 Non Blondes,https://open.spotify.com/track/0jWgAnTrNZmOGmqgvHhZEm,817689,5507830,"Bigger, Better, Faster, More!","90s, rock, female vocalists, pop, alternative",https://i.scdn.co/image/ab67616d0000b273381371cb8ce680d0dc324600
More Than a Feeling,Boston,https://open.spotify.com/track/32kgOw8wejH7zUhtXCM8DH,1411547,9546486,Boston,"classic rock, rock, 70s, boston, 80s",https://i.scdn.co/image/ab67616d0000b273cbdeb4ed581e56ac25609357
Sex on Fire,Kings of Leon,https://open.spotify.com/track/0ntQJM78wzOLVeCUAW7Y45,2338745,24962874,Only by the Night,"rock, indie rock, alternative, indie, i fucking love this song",https://i.scdn.co/image/ab67616d0000b2732519d01c0cca06f134eeadd8
Money For Nothing,Dire Straits,https://open.spotify.com/track/4WfGrAJVC3A5xhUTja0gUG,1021608,6876040,Brothers in Arms,"rock, classic rock, 80s, dire straits, guitar",https://i.scdn.co/image/ab67616d0000b27348cd811e6c34abd3ff00d15f
I Was Made For Lovin' You,KISS,https://open.spotify.com/track/07q0QVgO56EorrSGHC48y3,1321717,10101649,The Very Best of Kiss,"hard rock, rock, classic rock, glam rock, 70s",https://i.scdn.co/image/ab67616d0000b2734384b6976cadaec272114022
The Chain,Fleetwood Mac,https://open.spotify.com/track/2X6gdRlGOQgfaXU9ALUQFQ,564292,3849112,"2010-01-08: The Rock Boat X, Lido Deck, Carnival Inspiration","classic rock, rock, 70s, Fleetwood Mac, pop",https://i.scdn.co/image/ab67616d0000b2735e66bc0df2bd18e746dbb823
All Fired Up,Pat Benatar,https://open.spotify.com/track/6XpczhG192lULA9i4JLqKJ,52791,198062,Wide Awake In Dreamland,"rock, 80s, classic rock, female vocalists, pop",https://i.scdn.co/image/ab67616d0000b273f048abf63ca38b72bfeac9ca
When I Come Around,Green Day,https://open.spotify.com/track/1Dr1fXbc2IxaK1Mu8P8Khz,1417426,9996120,Dookie,"punk rock, punk, rock, 90s, green day",https://i.scdn.co/image/ab67616d0000b273db89b08034de626ebee6823d
Take Me Back,Noiseworks,https://open.spotify.com/track/4yy9bqYoWZaU3VJjGDkHOw,16490,86775,Greatest Hits,"australian, NoiseWorks, alternative, Aussie, rock",https://i.scdn.co/image/ab67616d0000b27329870a9eca78ca4e774f7669
Young Years,Dragon,https://open.spotify.com/track/5YwcNVpjiqGqC2Ma9330j0,6778,33851,Their Classic Collection,"nz rock, Young Years",https://i.scdn.co/image/ab67616d0000b273a128f6f2f426d9ce7b253f04
Solid Rock - Remastered Version,Goanna,https://open.spotify.com/track/18PsAoBaEHQZRUxigLP8QJ,16507,104878,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2731ea271c63fe9b5c69ac0f08b
My Sacrifice,Creed,https://open.spotify.com/track/2VSbEXqs6NbNiZSTcHlIDR,602960,3556055,Weathered,"rock, Creed, alternative rock, alternative, hard rock",https://i.scdn.co/image/ab67616d0000b273a32f2ae4dade83e0d7a294f4
Where The Streets Have No Name - Remastered,U2,https://open.spotify.com/track/4qgZs0RNjdzKAS22lP0QjY,204599,1005831,Unknown Album,"rock, alternative rock, 1987, ie, Big Music",https://i.scdn.co/image/ab67616d0000b273b7bea3d01f04e6d0408d2afe
The Dolphin's Cry,Live,https://open.spotify.com/track/6FPnecQDKOWSAKDKBAZ7ZG,176041,858897,The Distance to Here,"rock, alternative rock, 90s, alternative, live",https://i.scdn.co/image/ab67616d0000b2736bb78aeaf611aa92171eab60
Holy Grail,Hunters & Collectors,https://open.spotify.com/track/7ieCsfrxC9ssTGUzCL8BHv,35921,255800,Cut,"rock, favorite songs, australian, 80s, feelgood",https://i.scdn.co/image/ab67616d0000b2734842335ccfee822cfe50b7bd
It's My Life,Bon Jovi,https://open.spotify.com/track/0v1XpBHnsbkCn7iJ9Ucr1l,1117162,7742185,Crush,"rock, bon jovi, hard rock, classic rock, 80s",https://i.scdn.co/image/ab67616d0000b2737a231174875d7930de9dad58
Chop Suey!,System Of A Down,https://open.spotify.com/track/2DlHlPMa4M17kufBvI2lEN,2581366,28989794,Chop Suey!,"alternative metal, metal, rock, System of a Down, alternative",https://i.scdn.co/image/ab67616d0000b27330d45198d0c9e8841f9a9578
Seven Nation Army,The White Stripes,https://open.spotify.com/track/7i6r9KotUPQg3ozKKgEPIN,2503255,21844295,Elephant,"rock, alternative rock, alternative, indie, indie rock",https://i.scdn.co/image/ab67616d0000b273588ca88c368d5f6eae5cb9b1
I Miss You,blink-182,https://open.spotify.com/track/1oTo3ijRbaDAtrjJrGAPSw,1737670,18041913,Unknown Album,"punk rock, rock, punk, alternative, Blink 182",https://i.scdn.co/image/ab67616d0000b2730a4ae12eb3a9fb7e3815001c
The Middle,Jimmy Eat World,https://open.spotify.com/track/6GG73Jik4jUlQCkKg9JuGO,1716086,15119515,Bleed American,"rock, alternative rock, alternative, emo, Jimmy Eat World",https://i.scdn.co/image/ab67616d0000b27395d1d98c5176e4f982bd73d6
Bring Me To Life,Evanescence,https://open.spotify.com/track/0COqiPhxzoWICwFCS4eZcp,2152248,19722335,Fallen,"rock, Gothic Rock, Evanescence, Gothic, female vocalists",https://i.scdn.co/image/ab67616d0000b27325f49ab23f0ec6332efef432
Learn to Fly,Foo Fighters,https://open.spotify.com/track/5OQsiBsky2k2kDKy2bX2eT,1504456,10779812,There Is Nothing Left to Lose,"rock, alternative rock, foo fighters, alternative, Grunge",https://i.scdn.co/image/ab67616d0000b2731759635c92b6314d3d3c9fe9
"Sugar, We're Goin Down",Fall Out Boy,https://open.spotify.com/track/2TfSHkHiFO4gRztVIkggkE,1297631,11953059,Believers Never Die - Greatest Hits,"pop punk, rock, emo, alternative, Fall Out Boy",https://i.scdn.co/image/ab67616d0000b27371565eda831124be86c603d5
Last Resort,Papa Roach,https://open.spotify.com/track/5eek2X5459T1HoYJk2CKXv,1480760,11948528,Infest,"rock, Nu Metal, alternative, Papa Roach, metal",https://i.scdn.co/image/ab67616d0000b273883c9f16e98d3aaba93fef97
Never Tear Us Apart,INXS,https://open.spotify.com/track/1GjbTNFImFrjFsNdleDe78,714666,4709539,Kick,"80s, rock, INXS, pop, australian",https://i.scdn.co/image/ab67616d0000b273dac4efc0ebdfd9d92f127129
Santa Monica,Everclear,https://open.spotify.com/track/37EJtTS7jT5WUyXGZzrwnI,448408,2314383,Sparkle And Fade,"90s, rock, alternative, alternative rock, Everclear",https://i.scdn.co/image/ab67616d0000b273ec4d79e8035ed2803ecfe2b3
To Her Door,Paul Kelly,https://open.spotify.com/track/7vpSxQD4FpYvYLHVN9TSa4,32014,230475,"Live, May 1992","80s, folk, rock, 1987, seen live",https://i.scdn.co/image/ab67616d0000b273ddbf3183a492d4ab1b0e1b80
I Hate Myself for Loving You,Joan Jett & the Blackhearts,https://open.spotify.com/track/2HXixVqzzm9rEUIMAWzshl,146165,672151,The Lion Rocks Again,"rock, 80s, female vocalists, classic rock, hard rock",https://i.scdn.co/image/ab67616d0000b2735007b18ab5bd6a417ffa014f
Are You Gonna Go My Way,Lenny Kravitz,https://open.spotify.com/track/45Ia1U4KtIjAPPU7Wv1Sea,818835,4036891,Greatest Hits,"rock, 90s, Lenny Kravitz, funk, hard rock",https://i.scdn.co/image/ab67616d0000b273542d87e4d1512bf7facb3860
Great Southern Land,ICEHOUSE,https://open.spotify.com/track/20cdfC6X43JiDZ8WlmkwSf,60572,348825,Great Southern Land,"80s, rock, australian, new wave, synthpop",https://i.scdn.co/image/ab67616d0000b273de287fb68890bb8546fd4e25
Even Flow,Pearl Jam,https://open.spotify.com/track/6QewNVIDKdSl8Y3ycuHIei,1530796,12965204,Ten,"Grunge, rock, alternative rock, 90s, pearl jam",https://i.scdn.co/image/ab67616d0000b273d400d27cba05bb0545533864
Come As You Are,Nirvana,https://open.spotify.com/track/4P5KoWXOxwuobLmHXLMobV,3083882,29123803,Nevermind,"Grunge, rock, Nirvana, 90s, alternative",https://i.scdn.co/image/ab67616d0000b273e175a19e530c898d167d39bf
Zombie,The Cranberries,https://open.spotify.com/track/2IZZqH4K02UIYg5EohpNHF,2209715,17677933,No Need to Argue,"rock, alternative, 90s, female vocalists, alternative rock",https://i.scdn.co/image/ab67616d0000b273e2213d84fabb15100c425198
Wonderwall (Remastered),Oasis,https://open.spotify.com/track/5wj4E6IsrVtn8IBJQOd0Cl,51273,269093,(What's The Story) Morning Glory? (Deluxe Remastered Edition),"pop, rock, british, UK, Love",https://i.scdn.co/image/ab67616d0000b2731f2be6f8ed797aeb11973194
Don't Speak,No Doubt,https://open.spotify.com/track/6urCAbunOQI4bLhmGpX7iS,1600256,11460168,The Singles 1992-2003,"90s, rock, pop, female vocalists, alternative",https://i.scdn.co/image/ab67616d0000b2736ebd5e789646a833b8f7d4ba
Two Princes,Spin Doctors,https://open.spotify.com/track/4ePP9So5xRzspjLFVVbj90,937949,5268302,Pocket Full Of Kryptonite,"90s, rock, alternative rock, alternative, pop",https://i.scdn.co/image/ab67616d0000b273436e38032cf3389d01426eca
Shimmer,Fuel,https://open.spotify.com/track/74KI6d8jEM2zwOAo3luayU,357262,1957864,The Best of Fuel,"alternative rock, rock, 90s, alternative, fuel",https://i.scdn.co/image/ab67616d0000b273ec4fe09203f25c4cba99e37f
Tomorrow,Silverchair,https://open.spotify.com/track/24tO365YW6lcZr1hN4Ukzj,363803,1875073,Frogstomp,"Grunge, 90s, rock, alternative rock, alternative",https://i.scdn.co/image/ab67616d0000b27372c3447a562fc7be1c8e1255
November Rain,Guns N' Roses,https://open.spotify.com/track/3YRCqOhFifThpSRFJ1VWFM,1418887,10669123,November Rain,"rock, hard rock, classic rock, Guns N Roses, 90s",https://i.scdn.co/image/ab67616d0000b273e44963b8bb127552ac761873
Take A Picture,Filter,https://open.spotify.com/track/6q4aoWgTQ8td2AvqQXuFqm,333586,1827832,Title of Record,"alternative rock, alternative, rock, 90s, industrial rock",https://i.scdn.co/image/ab67616d0000b2730d0d09e240043bd79c352bda
Kickstart My Heart,Mötley Crüe,https://open.spotify.com/track/7GonnnalI2s19OCQO1J7Tf,779985,6572675,Dr. Feelgood,"hard rock, hair metal, 80s, heavy metal, rock",https://i.scdn.co/image/ab67616d0000b2739a81658775e67d37b9e13be1
I AM A MACHINE,Fearless Motivation,https://open.spotify.com/track/68uaYimE3iijKNNTn2pZMP,200,404,Strong Alone,,https://i.scdn.co/image/ab67616d0000b273c1784a12126c1ef5a54160b1
Worth It,Faith and Freedom,https://open.spotify.com/track/2jtyuNddcDjcoEstRUJq5u,516,1220,Worth It - Single,,https://i.scdn.co/image/ab67616d0000b273647ab9e007c438b55195ccf0
Smooth Criminal,Alien Ant Farm,https://open.spotify.com/track/5z6xHjCZr7a7AIcy8sPBKy,1064898,7047070,Anthology,"rock, cover, alternative rock, alternative, covers",https://i.scdn.co/image/ab67616d0000b2733aa5698b9f13447a6ccc0dcc
Numb,Linkin Park,https://open.spotify.com/track/265jHUE2zMARKwtIhkknsS,2409957,25326476,Meteora,"rock, Nu Metal, Linkin Park, alternative rock, alternative",https://i.scdn.co/image/ab67616d0000b2738e096114f883d480e956680b
November Rain,Guns N' Roses,https://open.spotify.com/track/3YRCqOhFifThpSRFJ1VWFM,1418887,10669123,November Rain,"rock, hard rock, classic rock, Guns N Roses, 90s",https://i.scdn.co/image/ab67616d0000b273e44963b8bb127552ac761873
In the End,Linkin Park,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,2585034,27761245,Greatest Hits,"rock, Nu Metal, Linkin Park, alternative rock, alternative",https://i.scdn.co/image/ab67616d0000b273e2f039481babe23658fc719a
Smells Like Teen Spirit - Remastered 2021,Nirvana,https://open.spotify.com/track/4TMhakloPMPS84lNHNTSa3,42026,120849,Unknown Album,MySpotigramBot,https://i.scdn.co/image/ab67616d0000b2739aa37e5baca62ca6cc98d056
Bohemian Rhapsody - Remastered 2011,Queen,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY,1273513,9408375,A Night At The Opera (2011 Remaster),"hard rock, Progressive rock, rock, classic rock, art rock",https://i.scdn.co/image/ab67616d0000b273a461aa96bd9a8fcd0a492aee
What's Up?,4 Non Blondes,https://open.spotify.com/track/79UJTjTabqsQUhLkTJlSit,817689,5507830,"Bigger, Better, Faster, More!","90s, rock, female vocalists, pop, alternative",https://i.scdn.co/image/ab67616d0000b273987aa3c5aa184ceed2c5e437
Sweet Child O' Mine,Guns N' Roses,https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,2238497,17601509,Appetite for Destruction,"rock, hard rock, classic rock, 80s, Guns N Roses",https://i.scdn.co/image/ab67616d0000b27368384dd85fd5e95831252f60
Do I Wanna Know?,Arctic Monkeys,https://open.spotify.com/track/5FVd6KXrgO9B3JPmC8OPst,2383430,35192876,AM,"indie rock, indie, alternative, arctic monkeys, rock",https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
Zombie,The Cranberries,https://open.spotify.com/track/68HyvTUsmlpH1UJo9tn5v3,2209715,17677933,No Need to Argue,"rock, alternative, 90s, female vocalists, alternative rock",https://i.scdn.co/image/ab67616d0000b2736fe0e89da0c3ebe0adff4a59
Back for More,Hurricane on Saturn,https://open.spotify.com/track/5JFZ9Dn9Br9d0C3BEaO75L,2424,3821,φnx,,https://i.scdn.co/image/ab67616d0000b2737c764d1f85e98645253bd12e
Thunderstruck,AC/DC,https://open.spotify.com/track/57bgtoPSgt236HzfBOd8kj,1442714,11174170,The Razors Edge,"hard rock, rock, classic rock, ACDC, heavy metal",https://i.scdn.co/image/ab67616d0000b2738399047ff71200928f5b6508
Bring Me To Life,Evanescence,https://open.spotify.com/track/646J2jOtUe4Jflrmh6JFjN,2152248,19722335,Fallen,"rock, Gothic Rock, Evanescence, Gothic, female vocalists",https://i.scdn.co/image/ab67616d0000b273f3302494cdc2c9f2eef99a18
It's My Life,Bon Jovi,https://open.spotify.com/track/1zOaxkbS1kAY1gIi0g8sOm,1117162,7742185,Crush,"rock, bon jovi, hard rock, classic rock, 80s",https://i.scdn.co/image/ab67616d0000b27305e593aaa47659429ba3804e
