track name,artist,spotify url,listeners,playcount,album,tags,album cover
Drop It Like It's Hot,Snoop Dogg,https://open.spotify.com/track/2NBQmPrOEEjA8VbeWOQGxO,0.2899519928515157,0.07497466912179193,Pyro Technics,"rap, Hip-Hop, Snoop Dogg, hip hop, Gangsta Rap",https://i.scdn.co/image/ab67616d0000b273e803716268c173c3f9a0c057
You Know How We Do It,Ice Cube,https://open.spotify.com/track/2Ih217RCGAmyQR68Nn7Cqo,0.24009658798369685,0.11514597760248543,Greatest Hits,"rap, west coast, Hip-Hop, G-funk, Ice Cube",https://i.scdn.co/image/ab67616d0000b27368820c2a3865d138ab7daba3
Gangsta's Paradise,Coolio,https://open.spotify.com/track/1DIXPcTDzTj8ZMHt3PDt8p,0.44580326427748357,0.1970065679410704,Gangsta's Paradise,"rap, 90s, Hip-Hop, Gangsta Rap, hip hop",https://i.scdn.co/image/ab67616d0000b273c31d3c870a3dbaf7b53186cc
Till I Collapse,Eminem,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS,0.18380024575812265,0.0842999782494466,Best of Slim Shady,"rap, Hip-Hop, Eminem, hip hop, hardcore rap",https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4
Lose Yourself,Eminem,https://open.spotify.com/track/1v7L65Lzy0j0vdpRjJewt1,0.45118259144725803,0.1995906172919998,Curtain Call: The Hits,"rap, Hip-Hop, Eminem, hip hop, Soundtrack",https://i.scdn.co/image/ab67616d0000b273b6ef2ebd34efb08cb76f6eec
Many Men (Wish Death),50 Cent,https://open.spotify.com/track/5STdMlrBf6pqWiNE7WqxSi,0.19746442055757135,0.10404443134037111,Get Rich Or Die Tryin',"rap, Hip-Hop, Gangsta Rap, 50 Cent, hip hop",https://i.scdn.co/image/ab67616d0000b273d843fabb75fef14010e30cae
No More ?'s,Eazy-E,https://open.spotify.com/track/7y9yjpRtZajYzVpXHRjwGz,0.09632663752067662,0.04137685715082492,Eazy-Duz-It,"Gangsta Rap, hip hop, easy e, Eazy-E, Hip-Hop",https://i.scdn.co/image/ab67616d0000b27374bdcb13ad3968879ad6b8d7
Switchez,Eazy-E,https://open.spotify.com/track/3zZ2THLkGS76yPbOEHFKMR,0.004497356260327447,0.0013924534508729842,Impact of a Legend,"Gangsta Rap, West Coast Rap, G-funk",https://i.scdn.co/image/ab67616d0000b273c40e4bd2173f714a6492dcd1
How We Do,The Game,https://open.spotify.com/track/4PmMVdIFpJTB9WQbmILf4p,0.15149646762538024,0.03950526080853351,The Documentary,"Hip-Hop, rap, the game, hip hop, West Coast Rap",https://i.scdn.co/image/ab67616d0000b273b1d860ab1ba847e778b2796d
No Diggity,Blackstreet,https://open.spotify.com/track/6MdqqkQ8sSC0WB4i8PyRuQ,0.2549762253209676,0.08206210794159954,Girlfriend/Boyfriend,"rnb, Hip-Hop, 90s, blackstreet, hip hop",https://i.scdn.co/image/ab67616d0000b27303ca37157b9ceefbe8fe225b
Sing For The Moment,Eminem,https://open.spotify.com/track/3CpoeW0cZSDzIRv5z34F87,0.2735535343883181,0.11505754894273297,The Eminem Show,"rap, Eminem, Hip-Hop, hip hop, sing for the moment",https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4
Changes,2Pac,https://open.spotify.com/track/1ofhfV90EnYhEr7Un2fWiv,0.19089773570484223,0.08543073933858479,Black Jesuz: The Best Songs,"rap, Hip-Hop, hip hop, 2pac, Gangsta Rap",https://i.scdn.co/image/ab67616d0000b273d81a092eb373ded457d94eec
Yeah! (feat. Lil Jon & Ludacris),USHER,https://open.spotify.com/track/5rb9QrpfcKFHM1EUbSIurX,0.27943440283412835,0.10359821771972097,00s Party Mixtape,"rnb, Hip-Hop, dance, pop, 2000s",https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da
Disco Inferno,50 Cent,https://open.spotify.com/track/69bHJ9qs5FrUJbKP8xU8uZ,0.14761915661676653,0.036006507454620355,The Massacre,"Hip-Hop, rap, 50 Cent, hip hop, Gangsta Rap",https://i.scdn.co/image/ab67616d0000b27391f7222996c531b981e7bb3d
9 Shots,50 Cent,https://open.spotify.com/track/2Vad27HyoEZUnj7U3RKFRI,0.008164025727821576,0.002070987110445673,9 Shots - Single,"rap, hiphop, G-Unit, 50cent, MySpotigramBot",https://i.scdn.co/image/ab67616d0000b273e3e63a5c7004b1b1f738a2a5
Forgot About Dre,Dr. Dre,https://open.spotify.com/track/7iXF2W9vKmDoGAhlHdpyIa,0.27787096162933983,0.11726751371043008,2001: Instrumentals,"rap, Hip-Hop, Gangsta Rap, hip hop, dr dre",https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5
Ni**as In Paris,JAY-Z,https://open.spotify.com/track/4Li2WHPkuyCdtmokzW2007,0.1782612714230705,0.09170946753754199,Watch the Throne,"hip hop, rap, Hip-Hop, that shit cray, 10s",https://i.scdn.co/image/ab67616d0000b2735c837cc621c1ec82bf3c81ac
Check Yo Self - Remix,Ice Cube,https://open.spotify.com/track/3NGT0Td7H4Is1qrlDQJxma,0.07666366978128338,0.0255098256928655,Unknown Album,"hip hop, us",https://i.scdn.co/image/ab67616d0000b27396c799b97ad8d8be2d315dd0
What's The Difference,Dr. Dre,https://open.spotify.com/track/1SWVDBtw6h3tm9OehOkDhv,0.2106232874509505,0.07056392531282028,Unknown Album,"rap, Hip-Hop, hip hop, dr dre, Gangsta Rap",https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5
Fuck Tha Police,N.W.A.,https://open.spotify.com/track/2CQtSUeIoUImEe3wZMvttI,0.13057544545470612,0.029186078083698323,Straight Outta Compton,"Gangsta Rap, rap, Hip-Hop, 80s, hip hop",https://i.scdn.co/image/ab67616d0000b273c062dfab0be4577f4404427c
Thugz Mansion - 7 Remix,2Pac,https://open.spotify.com/track/7I1QbSX5wxh50bFcCgEMHk,0.014722597838939479,0.004066306570300757,Better Dayz,,https://i.scdn.co/image/ab67616d0000b273bf51bfd215e4b8e5db6690df
"Shook Ones, Pt. II",Mobb Deep,https://open.spotify.com/track/33ZXjLCpiINn8eQIDYEPTD,0.17040495039493114,0.10616255717862595,Reminisce Hip Hop Classics,"Hip-Hop, rap, Gangsta Rap, boom bap, hip hop",https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97
Godzilla (feat. Juice WRLD),Eminem,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,0.221734846050587,0.16210414446591795,Unknown Album,"rap, 2020, Hip-Hop, Eminem, 2020s",https://i.scdn.co/image/ab67616d0000b2732f44aec83b20e40f3baef73c
"Living in Pain (feat. 2Pac, Mary J. Blige & Nas)",The Notorious B.I.G.,https://open.spotify.com/track/37ZBmAekfkMcg6TQSo1fkL,0.013236517420229294,0.003348004765796887,Unknown Album,"Hip-Hop, just blaze",https://i.scdn.co/image/ab67616d0000b273373970875cab6dc30b36f10c
Suicidal Thoughts - 2005 Remaster,The Notorious B.I.G.,https://open.spotify.com/track/00t7QTffOR3SA3L1BvSQVq,0.08206269932354222,0.038307449416945645,Unknown Album,"MySpotigramBot, -1001819731063, experimental hip hop, Horrorcore, boom bap",https://i.scdn.co/image/ab67616d0000b273dde04ab1a3c256602de5b2e7
Write This Down,SoulChef,https://open.spotify.com/track/10yBOZi6cIDeJOlb7Pbz1J,0.021547731460139927,0.009395458008478408,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273ed7bac99c87807185ebb0aef
Keep Ya Head Up,2Pac,https://open.spotify.com/track/4Tttv4p2xuAq1LpQ7LI95E,0.20226078929442617,0.06496167727770859,Greatest Hits,"rap, 2pac, Hip-Hop, hip hop, 90s",https://i.scdn.co/image/ab67616d0000b273d81a092eb373ded457d94eec
Fame,2Pac,https://open.spotify.com/track/0SVgIXFSIAegRNMO06g1Ki,0.00898080496360711,0.002394614370095411,Better Dayz,"Gangsta Rap, Better Dayz, MySpotigramBot, -1001819731063",https://i.scdn.co/image/ab67616d0000b2732535e8ab3db3230574ab74ea
Ghetto Gospel,2Pac,https://open.spotify.com/track/7jLbTp3qZzah9kMIdW8e5M,0.09140452128884807,0.03325674833241938,Ghetto Gospel,"rap, 2pac, Hip-Hop, hip hop, gangsta",https://i.scdn.co/image/ab67616d0000b27378c35340eac7e45824d47830
Dear Mama,2Pac,https://open.spotify.com/track/6tDxrq4FxEL2q15y37tXT9,0.1928085760950535,0.055668930725156635,Me Against the World,"rap, Hip-Hop, 2pac, Gangsta Rap, hip hop",https://i.scdn.co/image/ab67616d0000b27304b9ab6bd4bf6a350ba902ea
Hail Mary,2Pac,https://open.spotify.com/track/2zoobJFEB9h15fjYjRd6oP,0.13659596895253784,0.0369453950367485,Greatest Hits,"2pac, rap, Hip-Hop, Gangsta Rap, hip hop",https://i.scdn.co/image/ab67616d0000b273d81a092eb373ded457d94eec
Hello,Ice Cube,https://open.spotify.com/track/60uesDF4UyLUs61FgiDkdp,0.029387827005056846,0.008930011200169062,Greatest Hits,"rap, Gangsta Rap, Ice Cube, hip hop, West Coast Rap",https://i.scdn.co/image/ab67616d0000b27317bf7f81b1a61b828c786857
Ratha Be Ya Nigga (ft. Richie Rich),2Pac,https://open.spotify.com/track/5hzoEKZvvov9EKzrx419Ys,0.02402356635541747,0.009188788331362559,Unknown Album,"MySpotigramBot, -1001819731063, -1001333387036",https://i.scdn.co/image/ab67616d0000b273073aebff28f79959d2543596
Lil' Homies,2Pac,https://open.spotify.com/track/6vBMMa2erexusV4XrgXea9,0.02783655491268517,0.008297754533591441,Makaveli 2: Ready 4 War,"rap, West Coast Rap, Hip-Hop, Gangsta Rap, chillout",https://i.scdn.co/image/ab67616d0000b2739e6b304642811ad3469dc8bc
"Nuthin' But A ""G"" Thang",Dr. Dre,https://open.spotify.com/track/5Tbpp3OLLClPJF8t1DmrFD,0.17964449386778142,0.0642816034963405,The Chronic,"Hip-Hop, rap, Gangsta Rap, 90s, G-funk",https://i.scdn.co/image/ab67616d0000b2739710731c9d7baec635f1bab1
Eazy-Duz-It,Eazy-E,https://open.spotify.com/track/1ohwrBQrxIlqMYfkoYERiN,0.04737319567556103,0.012943623603327258,Eternal E,"Gangsta Rap, Hip-Hop, rap, west coast, eazy e",https://i.scdn.co/image/ab67616d0000b27374bdcb13ad3968879ad6b8d7
Boyz-N-The-Hood,Eazy-E,https://open.spotify.com/track/5RGXoZt1qxmAErdhbyKJKq,0.06945578860049702,0.019307626879312995,N.W.A. And Their Family Reunion,"rap, Gangsta Rap, West Coast Rap, Soundtrack, electro",https://i.scdn.co/image/ab67616d0000b27308a611d441af018b582009dd
Superman,Eminem,https://open.spotify.com/track/4woTEX1wYOTGDqNXuavlRC,0.2862418622682472,0.14186406551340758,The Anger Management Tour Live,"rap, Eminem, Hip-Hop, hip hop, Superman",https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4
Runnin' (Dying To Live),2Pac,https://open.spotify.com/track/1ZlVEstPFrKs3alKIejN6I,0.02836591130281648,0.009029000695089969,Tupac: Resurrection,"Hip-Hop, rap, 2pac, West Coast Rap, hip hop",https://i.scdn.co/image/ab67616d0000b27348539bd25573c32397d35b86
To Live & Die In L.A.,2Pac,https://open.spotify.com/track/3ivJymJnoceuUUe7wTP6m4,0.03897303121869894,0.011456067631588419,X,"rap, 2pac, Hip-Hop, West Coast Rap, California",https://i.scdn.co/image/ab67616d0000b273d81a092eb373ded457d94eec
Boyz n Tha Hood (G-Mix),Eazy-E,https://open.spotify.com/track/2YlXdKURjj6FXB1S6qnltC,0.008361339193437024,0.0017942785612057512,Unknown Album,"hip hop, Gangsta Rap, rap, great songs, Red Hot Chili Peppers",https://i.scdn.co/image/ab67616d0000b273655453a89b986b39ed563057
Hold Ya Head (feat. Bob Marley),The Notorious B.I.G.,https://open.spotify.com/track/2FaEEdFTp6Ub0oojqjpSif,0.020243897986910092,0.005022208831311395,Unknown Album,"MySpotigramBot, -1001819731063, Hip-Hop, rap, New York Rap",https://i.scdn.co/image/ab67616d0000b273373970875cab6dc30b36f10c
Me And My Girlfriend,Makaveli,https://open.spotify.com/track/7722WsrGPUvUMcfBR87nhc,0.017073844202330615,0.004979837147154659,The Prophet: The Best Of The Works,"rap, 2pac, hip hop, West Coast Rap, gangsta",https://i.scdn.co/image/ab67616d0000b273c151cbd53f57496d757a0154
2 Of Amerikaz Most Wanted (ft. Snoop Doggy Dogg),2Pac,https://open.spotify.com/track/6LwrEZNkvFTOypNwSLjuaJ,0.05166802313638011,0.017705533516433038,Unknown Album,"MySpotigramBot, -1001819731063, Gangsta Rap, G-funk, west coast hip hop",https://i.scdn.co/image/ab67616d0000b273073aebff28f79959d2543596
Keep Their Heads Ringin',Dr. Dre,https://open.spotify.com/track/1rylJ0VXvhOzLGNm401iaI,0.07152106082209309,0.02592745538638438,Death Row Dayz,"Hip-Hop, rap, dr dre, Gangsta Rap, 90s",https://i.scdn.co/image/ab67616d0000b2739330b3ab457779ed4137493b
Straight Outta Compton,N.W.A.,https://open.spotify.com/track/6KIKRz9eSTXdNsGUnomdtW,0.13151681322237807,0.03504801998916744,Straight Outta Compton,"Gangsta Rap, rap, Hip-Hop, West Coast Rap, hip hop",https://i.scdn.co/image/ab67616d0000b273c79a70e8167cc1a4fab83781
"Shook Ones, Pt. II",Mobb Deep,https://open.spotify.com/track/33ZXjLCpiINn8eQIDYEPTD,0.17040495039493114,0.10616255717862595,Reminisce Hip Hop Classics,"Hip-Hop, rap, Gangsta Rap, boom bap, hip hop",https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97
Till I Collapse,Eminem,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS,0.18380024575812265,0.0842999782494466,Best of Slim Shady,"rap, Hip-Hop, Eminem, hip hop, hardcore rap",https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4
Still D.R.E.,Dr. Dre,https://open.spotify.com/track/503OTo2dSqe7qk76rgsbep,0.44006378932832585,0.16584093831113655,2001: Instrumentals,"Hip-Hop, rap, Gangsta Rap, dr dre, hip hop",https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5
goosebumps,Travis Scott,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,0.35581847277059686,0.27761289409035284,Unknown Album,"MySpotigramBot, kendrick lamar, rap, trap, 2016",https://i.scdn.co/image/ab67616d0000b273f54b99bf27cda88f4a7403ce
Drip Too Hard (Lil Baby & Gunna),Lil Baby,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,0.183163105800871,0.16316642513951074,Unknown Album,"MySpotigramBot, trap, rap, Hip-Hop, Love",https://i.scdn.co/image/ab67616d0000b273ce159a3ba2096e13fa9d4b4c
SAD!,XXXTENTACION,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,0.2705167613587799,0.19803749613525687,Unknown Album,"Hip-Hop, emo, emo rap, rap, hip hop",https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c
Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,0.29070097274669326,0.2505398447751579,Unknown Album,"MySpotigramBot, Hip-Hop, -1001819731063, rap, hip hop",https://i.scdn.co/image/ab67616d0000b2739feadc48ab0661e9b3a9170b
XO Tour Llif3,Lil Uzi Vert,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,0.3455413675938275,0.34534325198660587,Unknown Album,"MySpotigramBot, emo rap, trap, 2017, Lil Uzi Vert",https://i.scdn.co/image/ab67616d0000b273aab4824c720639a6a2d7d932
rockstar (feat. 21 Savage),Post Malone,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,0.2876818739042366,0.18898350513055823,Verified Hits,"trap, rap, Hip-Hop, cloud rap, 2017",https://i.scdn.co/image/ab67616d0000b273b1c4b76e23414c9f20242268
Magnolia,Playboi Carti,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,0.29634251531497285,0.2861316927711505,Playboi Carti,"MySpotigramBot, trap, cloud rap, Southern Hip Hop, Playboi Carti",https://i.scdn.co/image/ab67616d0000b273e31a279d267f3b3d8912e6f1
C.R.E.A.M. (Cash Rules Everything Around Me),Wu-Tang Clan,https://open.spotify.com/track/119c93MHjrDLJTApCVGpvx,0.06938914822297639,0.01643005598287722,My Fav's: Hip Hop Classics Mix,"Hip-Hop, hip hop, dark",https://i.scdn.co/image/ab67616d0000b2735901aaa980d3e714bf01171c
Wishing Well,Juice WRLD,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,0.13792993546603788,0.13454573676777315,"Now That's What I Call Music, Vol. 77","pop, soft rock, trap, emo rap, wishing well",https://i.scdn.co/image/ab67616d0000b2733e0698e4ae5ffb82a005aeeb
Lalala,Y2K,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,0.132263475191381,0.07364864259073715,Decade of Summer: The 10's,"Hip-Hop, hip hop, rap, canada, rnb",https://i.scdn.co/image/ab67616d0000b2738a6ccb507dd6a66f7f6e2440
Lethal,Project North,https://open.spotify.com/track/6wHgUWX3xTlD1rnRymlMbA,0.001533597905290116,0.00021783556013248788,Lethal,,https://i.scdn.co/image/ab67616d0000b27392f13c3067d1be74e4a90edb
Wet Dreamz,J. Cole,https://open.spotify.com/track/4tqcoej1zPvwePZCzuAjJd,0.2904433932005374,0.23557508633711935,2014 Forest Hills Drive,"MySpotigramBot, hip hop, rap, j cole, Hip-Hop",https://i.scdn.co/image/ab67616d0000b273c6e0948bbb0681ff29cdbae8
Obsessed With You,Central Cee,https://open.spotify.com/track/4PYfFHKfjYz6dwAtZhBy1z,0.07300511305540046,0.06059860390526117,Unknown Album,"MySpotigramBot, rap, UK, UK rap, drill",https://i.scdn.co/image/ab67616d0000b273b3f92dcb98574d7289199556
All Eyez On Me (ft. Big Syke),2Pac,https://open.spotify.com/track/4VQNCzfZ3MdHEwwErNXpBo,0.1275456262036918,0.05320737606131122,Unknown Album,"MySpotigramBot, -1001819731063, -1001740215468, my scribbled",https://i.scdn.co/image/ab67616d0000b273073aebff28f79959d2543596
Nas Is Like,Nas,https://open.spotify.com/track/3gY6tiCNsuVi6s8kPV6aQg,0.10202989487335576,0.040068908716082784,Greatest Hits,"Hip-Hop, rap, hip hop, dj premier, Nas",https://i.scdn.co/image/ab67616d0000b273e80a5aa8d7224edc04b1dc28
93 'Til Infinity,Souls Of Mischief,https://open.spotify.com/track/0PV1TFUMTBrDETzW6KQulB,0.16125261889440137,0.08854880758728535,AnotherLateNight: Zero 7,"Hip-Hop, hip hop, 90s, rap, classic",https://i.scdn.co/image/ab67616d0000b27343969ecfe687484121805478
YMA,Solar Soundz,https://open.spotify.com/track/2XHU6JvVMt4jz77S6wUsws,1.7384446309731147e-06,1.2834348294987082e-07,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273033df85766050e5d3a237fb1
11:11,Yung Soto,https://open.spotify.com/track/4jTll1ABIf1hmhgXfBkF3a,8.28658607430518e-05,1.140423519925995e-05,11:11 - Single,,https://i.scdn.co/image/ab67616d0000b2731be7986f305f056333255fed
Real Muthaphuckkin' G's,Eazy-E,https://open.spotify.com/track/53BZ6XygAoubR5DU5w38Vq,0.08179353014651321,0.01935155702004841,It's On (Dr. Dre) 187um Killa,"Gangsta Rap, rap, Hip-Hop, old school, Eazy-E",https://i.scdn.co/image/ab67616d0000b273298c8b57e26b95bf2cd822b6
California Love - Original Version,2Pac,https://open.spotify.com/track/3ia3dJETSOllPsv3LJkE35,0.20933857686866136,0.09656556323234969,Greatest Hits,"MySpotigramBot, hip hop, rap, -1001819731063, Hip-Hop",https://i.scdn.co/image/ab67616d0000b273d81a092eb373ded457d94eec
No Diggity,Blackstreet,https://open.spotify.com/track/6MdqqkQ8sSC0WB4i8PyRuQ,0.2549762253209676,0.08206210794159954,Girlfriend/Boyfriend,"rnb, Hip-Hop, 90s, blackstreet, hip hop",https://i.scdn.co/image/ab67616d0000b27303ca37157b9ceefbe8fe225b
family ties (with Kendrick Lamar),Baby Keem,https://open.spotify.com/track/3QFInJAm9eyaho5vBzxInN,0.3035521349403902,0.4090655712538174,Unknown Album,"MySpotigramBot, trap, rap, hardcore hip hop, Hip-Hop",https://i.scdn.co/image/ab67616d0000b2731bfa23b13d0504fb90c37b39
Runnin',The Pharcyde,https://open.spotify.com/track/0XgpiStoxq1IJncYlPrvZ5,0.1164981003146295,0.04836072277989197,Labcabincalifornia,"hip hop, Hip-Hop, 90s, rap, underground hip-hop",https://i.scdn.co/image/ab67616d0000b2738248914bbbcdcba2d154c8de
Sound of da Police,KRS-One,https://open.spotify.com/track/3Y6XWs8xMlCngyIxNOFnsp,0.08125055594010594,0.01960908738597896,Fabriclive 14: DJ Spinbad,"Hip-Hop, hip hop, rap, old school, hiphop",https://i.scdn.co/image/ab67616d0000b273db6b0860c8fc65d67c76775f
Die Hard,Kendrick Lamar,https://open.spotify.com/track/6gI9b2VsoWhjhIuIeToDVs,0.24243740367930217,0.2145911652269981,Mr. Morale & the Big Steppers,"MySpotigramBot, rap, rnb, 2022, Hip-Hop",https://i.scdn.co/image/ab67616d0000b273f30764d5fa1e439ad6a7742f
Five Percent,Argz Aliko,https://open.spotify.com/track/2UVbEL3jHX6z0ZmUf6aSqE,3.2740707216660324e-05,8.177313342234627e-06,Five Percent - Single,,https://i.scdn.co/image/ab67616d0000b27368d2959bfd0d22f0b270f4f1
Ric Flair Drip (with Metro Boomin),Offset,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,0.2134019014527892,0.1652705982076906,Unknown Album,"MySpotigramBot, trap, hyphy, cloud rap, Southern Hip Hop",https://i.scdn.co/image/ab67616d0000b2730db43130a9aaa7bae56967ed
DOGTOOTH,"Tyler, The Creator",https://open.spotify.com/track/0judK8TqYfvwUohBngUxrE,0.20758709390295596,0.16076845550407537,DOGTOOTH,"MySpotigramBot, -1001819731063, Dirty South, Neo-Soul, pop rap",https://i.scdn.co/image/ab67616d0000b2732ee031f2335d35b2e6c7bc40
Watch This - ARIZONATEARS Pluggnb Remix,Lil Uzi Vert,https://open.spotify.com/track/0FA4wrjDJvJTTU8AepZTup,0.16102430316620023,0.1115573654757241,Unknown Album,"MySpotigramBot, -1001819731063, enby, pluggnb, -1001333387036",https://i.scdn.co/image/ab67616d0000b2731e28b92ccb915b5307a7eb02
Superhero (Heroes & Villains) [with Future & Chris Brown],Metro Boomin,https://open.spotify.com/track/0vjeOZ3Ft5jvAi9SBFJm1j,0.21867547324084613,0.22053491693545613,HEROES & VILLAINS,"MySpotigramBot, trap, Chris Brown, future, -1001747063611",https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89
Hope,XXXTENTACION,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah,0.20413077623580958,0.16094311264958686,Unknown Album,"MySpotigramBot, XXXTENTACION, Hip-Hop, emo, rap",https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c
Solid (feat. Drake),Young Stoner Life,https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd,0.08200098453914267,0.058192860321715674,Slime Language 2 (Deluxe),"electro, trap, pop rap, Southern Hip Hop",https://i.scdn.co/image/ab67616d0000b2737939ff11c32b23060cc22bb5
Survival of the Fittest,Mobb Deep,https://open.spotify.com/track/7N1Vjtzr1lmmCW9iasQ8YO,0.1491762235245748,0.06379719852212112,The Infamous,"Hip-Hop, mobb deep, rap, new york, hip hop",https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97
Ruff Ryders' Anthem,DMX,https://open.spotify.com/track/1BKT2I9x4RGKaKqW4up34s,0.11418625869620709,0.029990113334812708,It's Dark And Hell Is Hot,"rap, hip hop, Gangsta Rap, Hip-Hop, dmx",https://i.scdn.co/image/ab67616d0000b27311658b970e0518be491871df
Ain’t No Fun (If The Homies Can’t Have None),Snoop Dogg,https://open.spotify.com/track/3g1mP8c79KbkWDhED5tyKZ,0.03212500807652401,0.011697280040401062,Unknown Album,"metal, Hip-Hop, pop, rock, rap",https://i.scdn.co/image/ab67616d0000b273733af86f8dea9692a3f59d29
